SITE_ID,DATE,PARAMETER,VALUE,UNITS
SQ32909,28/02/2013,Chlorophyll_a,0.0013,mg/L
SQ32909,20/03/2013,Chlorophyll_a,0.0014,mg/L
SQ32909,24/04/2013,Chlorophyll_a,0.0002,mg/L
SQ32909,23/12/2013,Chlorophyll_a,0.0005,mg/L
SQ32909,24/01/2014,Chlorophyll_a,0.0002,mg/L
SQ32909,26/02/2014,Chlorophyll_a,0.0002,mg/L
SQ32909,21/03/2014,Chlorophyll_a,0.0003,mg/L
SQ32909,24/04/2014,Chlorophyll_a,0.0004,mg/L
SQ32909,16/12/2014,Chlorophyll_a,0.0011,mg/L
SQ32909,22/01/2015,Chlorophyll_a,0.0005,mg/L
SQ32909,17/02/2015,Chlorophyll_a,0.0003,mg/L
SQ32909,10/03/2015,Chlorophyll_a,0.0002,mg/L
SQ32909,19/05/2015,Chlorophyll_a,0.0003,mg/L
SQ32909,9/12/2015,Chlorophyll_a,0.0009,mg/L
SQ32909,31/01/2016,Chlorophyll_a,0.001,mg/L
SQ32909,23/02/2016,Chlorophyll_a,0.0008,mg/L
SQ32909,22/03/2016,Chlorophyll_a,0.0011,mg/L
SQ32909,26/04/2016,Chlorophyll_a,0.0007,mg/L
SQ32909,30/01/2017,Chlorophyll_a,0.0005,mg/L
SQ32909,15/02/2017,Chlorophyll_a,0.0006,mg/L
SQ32909,16/03/2017,Chlorophyll_a,0.001,mg/L
SQ32909,10/04/2017,Chlorophyll_a,0.0006,mg/L
SQ32909,2/05/2017,Chlorophyll_a,0.0018,mg/L
SQ33147,23/03/1995,Chlorophyll_a,0.066,mg/L
SQ33147,31/03/1995,Chlorophyll_a,0.022,mg/L
SQ33147,19/04/1995,Chlorophyll_a,27,mg/L
SQ33147,10/05/1995,Chlorophyll_a,0.032,mg/L
SQ33147,25/05/1995,Chlorophyll_a,0.014,mg/L
SQ33147,6/06/1995,Chlorophyll_a,0.032,mg/L
SQ33147,8/06/1995,Chlorophyll_a,0.032,mg/L
SQ33147,26/06/1995,Chlorophyll_a,0.032,mg/L
SQ33147,7/07/1995,Chlorophyll_a,0.016,mg/L
SQ33147,12/07/1995,Chlorophyll_a,0.064,mg/L
SQ33147,20/07/1995,Chlorophyll_a,0.017,mg/L
SQ33147,28/07/1995,Chlorophyll_a,0.015,mg/L
SQ33147,9/08/1995,Chlorophyll_a,0.008,mg/L
SQ33147,24/08/1995,Chlorophyll_a,0.0403,mg/L
SQ33147,28/08/1995,Chlorophyll_a,0.0497,mg/L
SQ33147,8/09/1995,Chlorophyll_a,0.036,mg/L
SQ33147,13/09/1995,Chlorophyll_a,0.0299,mg/L
SQ33147,22/09/1995,Chlorophyll_a,0.0199,mg/L
SQ33147,29/09/1995,Chlorophyll_a,0.0257,mg/L
SQ33147,6/10/1995,Chlorophyll_a,0.0126,mg/L
SQ33147,18/10/1995,Chlorophyll_a,0.0332,mg/L
SQ33147,27/10/1995,Chlorophyll_a,0.0115,mg/L
SQ33147,3/11/1995,Chlorophyll_a,0.0186,mg/L
SQ33147,8/11/1995,Chlorophyll_a,0.012,mg/L
SQ33147,20/11/1995,Chlorophyll_a,0.0208,mg/L
SQ33147,30/11/1995,Chlorophyll_a,0.01,mg/L
SQ33147,22/12/1995,Chlorophyll_a,0.0739,mg/L
SQ33147,28/12/1995,Chlorophyll_a,0.0389,mg/L
SQ33147,4/01/1996,Chlorophyll_a,0.0531,mg/L
SQ33147,12/01/1996,Chlorophyll_a,0.0384,mg/L
SQ33147,18/01/1996,Chlorophyll_a,0.0787,mg/L
SQ33147,26/01/1996,Chlorophyll_a,0.0358,mg/L
SQ33147,2/02/1996,Chlorophyll_a,0.0607,mg/L
SQ33147,9/02/1996,Chlorophyll_a,0.0588,mg/L
SQ33147,19/02/1996,Chlorophyll_a,0.0874,mg/L
SQ33147,29/02/1996,Chlorophyll_a,0.122,mg/L
SQ33147,6/03/1996,Chlorophyll_a,0.196,mg/L
SQ33147,14/03/1996,Chlorophyll_a,0.383,mg/L
SQ33147,29/03/1996,Chlorophyll_a,0.0452,mg/L
SQ33147,3/04/1996,Chlorophyll_a,0.0668,mg/L
SQ33147,11/04/1996,Chlorophyll_a,0.0458,mg/L
SQ33147,15/04/1996,Chlorophyll_a,0.0229,mg/L
SQ33147,24/04/1996,Chlorophyll_a,0.073,mg/L
SQ33147,3/05/1996,Chlorophyll_a,0.0656,mg/L
SQ33147,10/05/1996,Chlorophyll_a,0.0426,mg/L
SQ33147,15/05/1996,Chlorophyll_a,0.041,mg/L
SQ33147,24/05/1996,Chlorophyll_a,0.035,mg/L
SQ33147,31/05/1996,Chlorophyll_a,0.0397,mg/L
SQ33147,7/06/1996,Chlorophyll_a,0.0501,mg/L
SQ33147,14/06/1996,Chlorophyll_a,0.0446,mg/L
SQ33147,20/06/1996,Chlorophyll_a,0.0424,mg/L
SQ33147,28/06/1996,Chlorophyll_a,0.027,mg/L
SQ33147,5/07/1996,Chlorophyll_a,0.0273,mg/L
SQ33147,10/07/1996,Chlorophyll_a,0.0261,mg/L
SQ33147,17/07/1996,Chlorophyll_a,0.0213,mg/L
SQ33147,26/07/1996,Chlorophyll_a,0.0202,mg/L
SQ33147,2/08/1996,Chlorophyll_a,0.0655,mg/L
SQ33147,8/08/1996,Chlorophyll_a,0.128,mg/L
SQ33147,16/08/1996,Chlorophyll_a,0.0956,mg/L
SQ33147,21/08/1996,Chlorophyll_a,0.0546,mg/L
SQ33147,28/08/1996,Chlorophyll_a,0.0455,mg/L
SQ33147,12/09/1996,Chlorophyll_a,0.044,mg/L
SQ33147,17/09/1996,Chlorophyll_a,0.024,mg/L
SQ33147,4/10/1996,Chlorophyll_a,0.0139,mg/L
SQ33147,8/10/1996,Chlorophyll_a,0.0436,mg/L
SQ33147,18/10/1996,Chlorophyll_a,0.0334,mg/L
SQ33147,25/10/1996,Chlorophyll_a,0.0044,mg/L
SQ33147,1/11/1996,Chlorophyll_a,0.0264,mg/L
SQ33147,7/11/1996,Chlorophyll_a,0.0235,mg/L
SQ33147,14/11/1996,Chlorophyll_a,0.0281,mg/L
SQ33147,22/11/1996,Chlorophyll_a,0.0213,mg/L
SQ33147,28/11/1996,Chlorophyll_a,0.0159,mg/L
SQ33147,4/12/1996,Chlorophyll_a,0.0094,mg/L
SQ33147,11/12/1996,Chlorophyll_a,0.0355,mg/L
SQ33147,18/12/1996,Chlorophyll_a,0.0852,mg/L
SQ33147,23/12/1996,Chlorophyll_a,0.0574,mg/L
SQ33147,6/01/1997,Chlorophyll_a,0.0678,mg/L
SQ33147,17/01/1997,Chlorophyll_a,0.0504,mg/L
SQ33147,24/01/1997,Chlorophyll_a,0.0586,mg/L
SQ33147,31/01/1997,Chlorophyll_a,0.0605,mg/L
SQ33147,5/02/1997,Chlorophyll_a,0.0608,mg/L
SQ33147,12/02/1997,Chlorophyll_a,0.0597,mg/L
SQ33147,18/02/1997,Chlorophyll_a,0.0524,mg/L
SQ33147,26/02/1997,Chlorophyll_a,0.061,mg/L
SQ33147,6/03/1997,Chlorophyll_a,0.0699,mg/L
SQ33147,14/03/1997,Chlorophyll_a,0.0765,mg/L
SQ33147,19/03/1997,Chlorophyll_a,0.0893,mg/L
SQ33147,27/03/1997,Chlorophyll_a,0.0661,mg/L
SQ33147,4/04/1997,Chlorophyll_a,0.0674,mg/L
SQ33147,9/04/1997,Chlorophyll_a,0.0784,mg/L
SQ33147,18/04/1997,Chlorophyll_a,0.0018,mg/L
SQ33147,24/04/1997,Chlorophyll_a,0.0718,mg/L
SQ33147,1/05/1997,Chlorophyll_a,0.0696,mg/L
SQ33147,9/05/1997,Chlorophyll_a,0.046,mg/L
SQ33147,16/05/1997,Chlorophyll_a,0.053,mg/L
SQ33147,23/05/1997,Chlorophyll_a,0.956,mg/L
SQ33147,26/05/1997,Chlorophyll_a,0.0555,mg/L
SQ33147,3/06/1997,Chlorophyll_a,0.0333,mg/L
SQ33147,13/06/1997,Chlorophyll_a,0.0358,mg/L
SQ33147,20/06/1997,Chlorophyll_a,0.0322,mg/L
SQ33147,1/07/1997,Chlorophyll_a,0.0359,mg/L
SQ33147,9/07/1997,Chlorophyll_a,0.0344,mg/L
SQ33147,17/07/1997,Chlorophyll_a,0.0368,mg/L
SQ33147,31/07/1997,Chlorophyll_a,0.0244,mg/L
SQ33147,5/08/1997,Chlorophyll_a,0.0164,mg/L
SQ33147,14/08/1997,Chlorophyll_a,0.0254,mg/L
SQ33147,20/08/1997,Chlorophyll_a,0.0174,mg/L
SQ33147,28/08/1997,Chlorophyll_a,0.0378,mg/L
SQ33147,5/09/1997,Chlorophyll_a,0.0162,mg/L
SQ33147,10/09/1997,Chlorophyll_a,0.0373,mg/L
SQ33147,19/09/1997,Chlorophyll_a,0.0145,mg/L
SQ33147,26/09/1997,Chlorophyll_a,0.0139,mg/L
SQ33147,3/10/1997,Chlorophyll_a,0.0162,mg/L
SQ33147,8/10/1997,Chlorophyll_a,0.0186,mg/L
SQ33147,15/10/1997,Chlorophyll_a,0.036,mg/L
SQ33147,24/10/1997,Chlorophyll_a,0.0088,mg/L
SQ33147,30/10/1997,Chlorophyll_a,0.112,mg/L
SQ33147,3/11/1997,Chlorophyll_a,0.0718,mg/L
SQ33147,11/11/1997,Chlorophyll_a,0.0431,mg/L
SQ33147,20/11/1997,Chlorophyll_a,0.0327,mg/L
SQ33147,28/11/1997,Chlorophyll_a,0.0543,mg/L
SQ33147,1/12/1997,Chlorophyll_a,0.0393,mg/L
SQ33147,12/12/1997,Chlorophyll_a,0.0628,mg/L
SQ33147,17/12/1997,Chlorophyll_a,0.0568,mg/L
SQ33147,23/12/1997,Chlorophyll_a,0.147,mg/L
SQ33147,5/01/1998,Chlorophyll_a,0.386,mg/L
SQ33147,16/01/1998,Chlorophyll_a,0.143,mg/L
SQ33147,23/01/1998,Chlorophyll_a,0.265,mg/L
SQ33147,30/01/1998,Chlorophyll_a,0.174,mg/L
SQ33147,13/02/1998,Chlorophyll_a,0.223,mg/L
SQ33147,20/02/1998,Chlorophyll_a,20.3,mg/L
SQ33147,24/02/1998,Chlorophyll_a,0.114,mg/L
SQ33147,5/03/1998,Chlorophyll_a,0.0606,mg/L
SQ33147,12/03/1998,Chlorophyll_a,0.0522,mg/L
SQ33147,18/03/1998,Chlorophyll_a,0.0478,mg/L
SQ33147,27/03/1998,Chlorophyll_a,0.0649,mg/L
SQ33147,2/04/1998,Chlorophyll_a,0.0549,mg/L
SQ33147,9/04/1998,Chlorophyll_a,0.0488,mg/L
SQ33147,16/04/1998,Chlorophyll_a,0.108,mg/L
SQ33147,24/04/1998,Chlorophyll_a,0.0686,mg/L
SQ33147,30/04/1998,Chlorophyll_a,0.119,mg/L
SQ33147,6/05/1998,Chlorophyll_a,1.65,mg/L
SQ33147,15/05/1998,Chlorophyll_a,0.0851,mg/L
SQ33147,19/05/1998,Chlorophyll_a,0.0581,mg/L
SQ33147,29/05/1998,Chlorophyll_a,0.0599,mg/L
SQ33147,3/06/1998,Chlorophyll_a,0.093,mg/L
SQ33147,12/06/1998,Chlorophyll_a,0.0636,mg/L
SQ33147,19/06/1998,Chlorophyll_a,0.0545,mg/L
SQ33147,23/06/1998,Chlorophyll_a,0.0559,mg/L
SQ33147,3/07/1998,Chlorophyll_a,0.057,mg/L
SQ33147,10/07/1998,Chlorophyll_a,0.0381,mg/L
SQ33147,14/07/1998,Chlorophyll_a,0.037,mg/L
SQ33147,24/07/1998,Chlorophyll_a,0.0343,mg/L
SQ33147,31/07/1998,Chlorophyll_a,0.0454,mg/L
SQ33147,6/08/1998,Chlorophyll_a,0.0293,mg/L
SQ33147,14/08/1998,Chlorophyll_a,0.0246,mg/L
SQ33147,19/08/1998,Chlorophyll_a,0.0175,mg/L
SQ33147,27/08/1998,Chlorophyll_a,0.0212,mg/L
SQ33147,4/09/1998,Chlorophyll_a,0.0288,mg/L
SQ33147,9/09/1998,Chlorophyll_a,0.0338,mg/L
SQ33147,16/09/1998,Chlorophyll_a,0.0499,mg/L
SQ33147,24/09/1998,Chlorophyll_a,0.0342,mg/L
SQ33147,9/10/1998,Chlorophyll_a,0.0277,mg/L
SQ33147,13/10/1998,Chlorophyll_a,0.0197,mg/L
SQ33147,23/10/1998,Chlorophyll_a,0.0156,mg/L
SQ33147,30/10/1998,Chlorophyll_a,0.028,mg/L
SQ33147,2/11/1998,Chlorophyll_a,0.0185,mg/L
SQ33147,11/11/1998,Chlorophyll_a,0.0545,mg/L
SQ33147,17/11/1998,Chlorophyll_a,0.0336,mg/L
SQ33147,27/11/1998,Chlorophyll_a,0.0332,mg/L
SQ33147,3/12/1998,Chlorophyll_a,0.0397,mg/L
SQ33147,10/12/1998,Chlorophyll_a,0.0464,mg/L
SQ33147,18/12/1998,Chlorophyll_a,0.0332,mg/L
SQ33147,23/12/1998,Chlorophyll_a,0.0296,mg/L
SQ33147,5/01/1999,Chlorophyll_a,1.09,mg/L
SQ33147,12/01/1999,Chlorophyll_a,1.61,mg/L
SQ33147,19/01/1999,Chlorophyll_a,0.234,mg/L
SQ33147,27/01/1999,Chlorophyll_a,0.178,mg/L
SQ33147,1/02/1999,Chlorophyll_a,0.194,mg/L
SQ33147,10/02/1999,Chlorophyll_a,0.204,mg/L
SQ33147,17/02/1999,Chlorophyll_a,0.178,mg/L
SQ33147,26/02/1999,Chlorophyll_a,0.173,mg/L
SQ33147,3/03/1999,Chlorophyll_a,0.0738,mg/L
SQ33147,10/03/1999,Chlorophyll_a,0.457,mg/L
SQ33147,17/03/1999,Chlorophyll_a,0.0744,mg/L
SQ33147,24/03/1999,Chlorophyll_a,0.0721,mg/L
SQ33147,1/04/1999,Chlorophyll_a,0.0622,mg/L
SQ33147,7/04/1999,Chlorophyll_a,0.0958,mg/L
SQ33147,12/04/1999,Chlorophyll_a,0.0511,mg/L
SQ33147,23/04/1999,Chlorophyll_a,0.04,mg/L
SQ33147,27/04/1999,Chlorophyll_a,0.0455,mg/L
SQ33147,5/05/1999,Chlorophyll_a,0.0578,mg/L
SQ33147,14/05/1999,Chlorophyll_a,0.0507,mg/L
SQ33147,21/05/1999,Chlorophyll_a,0.0329,mg/L
SQ33147,24/05/1999,Chlorophyll_a,0.03,mg/L
SQ33147,4/06/1999,Chlorophyll_a,0.0663,mg/L
SQ33147,11/06/1999,Chlorophyll_a,0.0499,mg/L
SQ33147,16/06/1999,Chlorophyll_a,0.0721,mg/L
SQ33147,25/06/1999,Chlorophyll_a,0.0531,mg/L
SQ33147,1/07/1999,Chlorophyll_a,0.047,mg/L
SQ33147,7/07/1999,Chlorophyll_a,0.0654,mg/L
SQ33147,14/07/1999,Chlorophyll_a,0.0647,mg/L
SQ33147,23/07/1999,Chlorophyll_a,0.0691,mg/L
SQ33147,30/07/1999,Chlorophyll_a,0.0035,mg/L
SQ33147,6/08/1999,Chlorophyll_a,0.0312,mg/L
SQ33147,11/08/1999,Chlorophyll_a,0.0221,mg/L
SQ33147,19/08/1999,Chlorophyll_a,0.047,mg/L
SQ33147,26/08/1999,Chlorophyll_a,0.0339,mg/L
SQ33147,1/09/1999,Chlorophyll_a,0.0477,mg/L
SQ33147,10/09/1999,Chlorophyll_a,0.0752,mg/L
SQ33147,13/09/1999,Chlorophyll_a,0.0002,mg/L
SQ33147,23/09/1999,Chlorophyll_a,0.0722,mg/L
SQ33147,1/10/1999,Chlorophyll_a,0.0121,mg/L
SQ33147,8/10/1999,Chlorophyll_a,0.0273,mg/L
SQ33147,11/10/1999,Chlorophyll_a,0.0284,mg/L
SQ33147,22/10/1999,Chlorophyll_a,0.031,mg/L
SQ33147,29/10/1999,Chlorophyll_a,0.0249,mg/L
SQ33147,4/11/1999,Chlorophyll_a,0.0265,mg/L
SQ33147,11/11/1999,Chlorophyll_a,0.0205,mg/L
SQ33147,17/11/1999,Chlorophyll_a,0.0159,mg/L
SQ33147,26/11/1999,Chlorophyll_a,0.0224,mg/L
SQ33147,1/12/1999,Chlorophyll_a,0.0224,mg/L
SQ33147,6/12/1999,Chlorophyll_a,0.0345,mg/L
SQ33147,17/12/1999,Chlorophyll_a,0.0189,mg/L
SQ33147,23/12/1999,Chlorophyll_a,0.0461,mg/L
SQ33147,10/01/2000,Chlorophyll_a,1.0872,mg/L
SQ33147,21/01/2000,Chlorophyll_a,0.2521,mg/L
SQ33147,28/01/2000,Chlorophyll_a,0.5637,mg/L
SQ33147,4/02/2000,Chlorophyll_a,0.0938,mg/L
SQ33147,10/02/2000,Chlorophyll_a,0.1285,mg/L
SQ33147,16/02/2000,Chlorophyll_a,0.0331,mg/L
SQ33147,21/02/2000,Chlorophyll_a,0.4824,mg/L
SQ33147,3/03/2000,Chlorophyll_a,0.0706,mg/L
SQ33147,10/03/2000,Chlorophyll_a,0.0693,mg/L
SQ33147,15/03/2000,Chlorophyll_a,0.0376,mg/L
SQ33147,20/03/2000,Chlorophyll_a,0.0206,mg/L
SQ33147,31/03/2000,Chlorophyll_a,0.0164,mg/L
SQ33147,6/04/2000,Chlorophyll_a,0.0322,mg/L
SQ33147,10/04/2000,Chlorophyll_a,0.006,mg/L
SQ33147,17/04/2000,Chlorophyll_a,0.0092,mg/L
SQ33147,26/04/2000,Chlorophyll_a,0.0117,mg/L
SQ33147,3/05/2000,Chlorophyll_a,0.0093,mg/L
SQ33147,11/05/2000,Chlorophyll_a,0.002,mg/L
SQ33147,15/05/2000,Chlorophyll_a,0.0079,mg/L
SQ33147,1/06/2000,Chlorophyll_a,0.0172,mg/L
SQ33147,9/06/2000,Chlorophyll_a,0.0106,mg/L
SQ33147,16/06/2000,Chlorophyll_a,0.007,mg/L
SQ33147,21/06/2000,Chlorophyll_a,0.0115,mg/L
SQ33147,26/06/2000,Chlorophyll_a,0.0141,mg/L
SQ33147,7/07/2000,Chlorophyll_a,0.0056,mg/L
SQ33147,12/07/2000,Chlorophyll_a,0.0102,mg/L
SQ33147,21/07/2000,Chlorophyll_a,0.0138,mg/L
SQ33147,28/07/2000,Chlorophyll_a,0.003,mg/L
SQ33147,2/08/2000,Chlorophyll_a,0.0031,mg/L
SQ33147,7/08/2000,Chlorophyll_a,0.0031,mg/L
SQ33147,18/08/2000,Chlorophyll_a,0.005,mg/L
SQ33147,25/08/2000,Chlorophyll_a,0.016,mg/L
SQ33147,30/08/2000,Chlorophyll_a,0.0143,mg/L
SQ33147,4/09/2000,Chlorophyll_a,0.0127,mg/L
SQ33147,15/09/2000,Chlorophyll_a,0.0083,mg/L
SQ33147,20/09/2000,Chlorophyll_a,0.014,mg/L
SQ33147,29/09/2000,Chlorophyll_a,0.0115,mg/L
SQ33147,4/10/2000,Chlorophyll_a,0.0079,mg/L
SQ33147,9/10/2000,Chlorophyll_a,0.0316,mg/L
SQ33147,18/10/2000,Chlorophyll_a,0.0226,mg/L
SQ33147,26/10/2000,Chlorophyll_a,0.0152,mg/L
SQ33147,2/11/2000,Chlorophyll_a,0.0069,mg/L
SQ33147,9/11/2000,Chlorophyll_a,0.0038,mg/L
SQ33147,13/11/2000,Chlorophyll_a,0.0013,mg/L
SQ33147,20/11/2000,Chlorophyll_a,0.0036,mg/L
SQ33147,29/11/2000,Chlorophyll_a,0.0028,mg/L
SQ33147,11/12/2000,Chlorophyll_a,0.0092,mg/L
SQ33147,19/12/2000,Chlorophyll_a,0.0042,mg/L
SQ33147,4/01/2001,Chlorophyll_a,0.0128,mg/L
SQ33147,8/01/2001,Chlorophyll_a,0.0117,mg/L
SQ33147,19/01/2001,Chlorophyll_a,0.0336,mg/L
SQ33147,22/01/2001,Chlorophyll_a,0.0244,mg/L
SQ33147,2/02/2001,Chlorophyll_a,0.032,mg/L
SQ33147,5/02/2001,Chlorophyll_a,0.0335,mg/L
SQ33147,12/02/2001,Chlorophyll_a,0.0802,mg/L
SQ33147,23/02/2001,Chlorophyll_a,1.075,mg/L
SQ33147,2/03/2001,Chlorophyll_a,0.0472,mg/L
SQ33147,8/03/2001,Chlorophyll_a,0.611,mg/L
SQ33147,15/03/2001,Chlorophyll_a,0.0425,mg/L
SQ33147,21/03/2001,Chlorophyll_a,0.0189,mg/L
SQ33147,30/03/2001,Chlorophyll_a,0.033,mg/L
SQ33147,2/04/2001,Chlorophyll_a,0.033,mg/L
SQ33147,20/04/2001,Chlorophyll_a,0.0377,mg/L
SQ33147,26/04/2001,Chlorophyll_a,0.066,mg/L
SQ33147,3/05/2001,Chlorophyll_a,0.0755,mg/L
SQ33147,11/05/2001,Chlorophyll_a,0.0566,mg/L
SQ33147,16/05/2001,Chlorophyll_a,0.0613,mg/L
SQ33147,24/05/2001,Chlorophyll_a,0.0283,mg/L
SQ33147,28/05/2001,Chlorophyll_a,0.0377,mg/L
SQ33147,8/06/2001,Chlorophyll_a,0.0283,mg/L
SQ33147,13/06/2001,Chlorophyll_a,0.0283,mg/L
SQ33147,22/06/2001,Chlorophyll_a,0.033,mg/L
SQ33147,27/06/2001,Chlorophyll_a,0.033,mg/L
SQ33147,6/07/2001,Chlorophyll_a,0.0519,mg/L
SQ33147,12/07/2001,Chlorophyll_a,0.033,mg/L
SQ33147,20/07/2001,Chlorophyll_a,0.0189,mg/L
SQ33147,27/07/2001,Chlorophyll_a,0.0425,mg/L
SQ33147,2/08/2001,Chlorophyll_a,0.0613,mg/L
SQ33147,13/08/2001,Chlorophyll_a,0.0849,mg/L
SQ33147,24/08/2001,Chlorophyll_a,0.1274,mg/L
SQ33147,31/08/2001,Chlorophyll_a,0.0849,mg/L
SQ33147,3/09/2001,Chlorophyll_a,0.0943,mg/L
SQ33147,12/09/2001,Chlorophyll_a,0.0472,mg/L
SQ33147,17/09/2001,Chlorophyll_a,0.0519,mg/L
SQ33147,1/10/2001,Chlorophyll_a,0.0189,mg/L
SQ33147,12/10/2001,Chlorophyll_a,0.0849,mg/L
SQ33147,17/10/2001,Chlorophyll_a,0.0283,mg/L
SQ33147,24/10/2001,Chlorophyll_a,0.0236,mg/L
SQ33147,2/11/2001,Chlorophyll_a,0.0094,mg/L
SQ33147,5/11/2001,Chlorophyll_a,0.0472,mg/L
SQ33147,12/11/2001,Chlorophyll_a,0.0094,mg/L
SQ33147,20/11/2001,Chlorophyll_a,0.0377,mg/L
SQ33147,26/11/2001,Chlorophyll_a,0.033,mg/L
SQ33147,3/12/2001,Chlorophyll_a,0.0472,mg/L
SQ33147,10/12/2001,Chlorophyll_a,0.0377,mg/L
SQ33147,20/12/2001,Chlorophyll_a,0.1945,mg/L
SQ33147,14/01/2002,Chlorophyll_a,0.0075,mg/L
SQ33147,25/01/2002,Chlorophyll_a,0.48,mg/L
SQ33147,31/01/2002,Chlorophyll_a,0.1042,mg/L
SQ33147,8/02/2002,Chlorophyll_a,0.103,mg/L
SQ33147,13/02/2002,Chlorophyll_a,0.0613,mg/L
SQ33147,18/02/2002,Chlorophyll_a,0.0346,mg/L
SQ33147,25/02/2002,Chlorophyll_a,0.0309,mg/L
SQ33147,6/03/2002,Chlorophyll_a,0.0569,mg/L
SQ33147,15/03/2002,Chlorophyll_a,0.0442,mg/L
SQ33147,18/03/2002,Chlorophyll_a,0.0434,mg/L
SQ33147,27/03/2002,Chlorophyll_a,0.0343,mg/L
SQ33147,3/04/2002,Chlorophyll_a,0.0452,mg/L
SQ33147,8/04/2002,Chlorophyll_a,0.0391,mg/L
SQ33147,19/04/2002,Chlorophyll_a,0.0516,mg/L
SQ33147,26/04/2002,Chlorophyll_a,0.0271,mg/L
SQ33147,3/05/2002,Chlorophyll_a,0.0321,mg/L
SQ33147,10/05/2002,Chlorophyll_a,0.0315,mg/L
SQ33147,13/05/2002,Chlorophyll_a,0.0334,mg/L
SQ33147,24/05/2002,Chlorophyll_a,0.0483,mg/L
SQ33147,29/05/2002,Chlorophyll_a,0.0264,mg/L
SQ33147,5/06/2002,Chlorophyll_a,0.0224,mg/L
SQ33147,13/06/2002,Chlorophyll_a,0.0335,mg/L
SQ33147,20/06/2002,Chlorophyll_a,0.0403,mg/L
SQ33147,27/06/2002,Chlorophyll_a,0.039,mg/L
SQ33147,5/07/2002,Chlorophyll_a,0.0483,mg/L
SQ33147,12/07/2002,Chlorophyll_a,0.0373,mg/L
SQ33147,18/07/2002,Chlorophyll_a,0.0354,mg/L
SQ33147,24/07/2002,Chlorophyll_a,0.0405,mg/L
SQ33147,1/08/2002,Chlorophyll_a,0.0603,mg/L
SQ33147,7/08/2002,Chlorophyll_a,0.0891,mg/L
SQ33147,16/08/2002,Chlorophyll_a,0.0585,mg/L
SQ33147,19/08/2002,Chlorophyll_a,0.0621,mg/L
SQ33147,28/08/2002,Chlorophyll_a,0.0269,mg/L
SQ33147,2/09/2002,Chlorophyll_a,0.0267,mg/L
SQ33147,12/09/2002,Chlorophyll_a,0.0165,mg/L
SQ33147,18/09/2002,Chlorophyll_a,0.0078,mg/L
SQ33147,25/09/2002,Chlorophyll_a,0.014,mg/L
SQ33147,30/09/2002,Chlorophyll_a,0.0116,mg/L
SQ33147,10/10/2002,Chlorophyll_a,0.0055,mg/L
SQ33147,16/10/2002,Chlorophyll_a,0.005,mg/L
SQ33147,25/10/2002,Chlorophyll_a,0.0083,mg/L
SQ33147,1/11/2002,Chlorophyll_a,0.0026,mg/L
SQ33147,6/11/2002,Chlorophyll_a,0.0049,mg/L
SQ33147,14/11/2002,Chlorophyll_a,0.0052,mg/L
SQ33147,22/11/2002,Chlorophyll_a,0.0059,mg/L
SQ33147,26/11/2002,Chlorophyll_a,0.0077,mg/L
SQ33147,5/12/2002,Chlorophyll_a,0.0119,mg/L
SQ33147,9/12/2002,Chlorophyll_a,0.0163,mg/L
SQ33147,16/12/2002,Chlorophyll_a,0.0079,mg/L
SQ33147,8/01/2003,Chlorophyll_a,0.0236,mg/L
SQ33147,13/01/2003,Chlorophyll_a,0.0263,mg/L
SQ33147,21/01/2003,Chlorophyll_a,0.0322,mg/L
SQ33147,31/01/2003,Chlorophyll_a,0.0081,mg/L
SQ33147,4/02/2003,Chlorophyll_a,0.0147,mg/L
SQ33147,12/02/2003,Chlorophyll_a,0.0143,mg/L
SQ33147,17/02/2003,Chlorophyll_a,0.0256,mg/L
SQ33147,28/02/2003,Chlorophyll_a,0.039,mg/L
SQ33147,5/03/2003,Chlorophyll_a,0.0695,mg/L
SQ33147,13/03/2003,Chlorophyll_a,0.0822,mg/L
SQ33147,19/03/2003,Chlorophyll_a,0.0365,mg/L
SQ33147,27/03/2003,Chlorophyll_a,0.0563,mg/L
SQ33147,2/04/2003,Chlorophyll_a,0.6998,mg/L
SQ33147,10/04/2003,Chlorophyll_a,0.0664,mg/L
SQ33147,16/04/2003,Chlorophyll_a,0.0579,mg/L
SQ33147,24/04/2003,Chlorophyll_a,0.0155,mg/L
SQ33147,2/05/2003,Chlorophyll_a,0.009,mg/L
SQ33147,5/05/2003,Chlorophyll_a,0.0076,mg/L
SQ33147,15/05/2003,Chlorophyll_a,0.0615,mg/L
SQ33147,23/05/2003,Chlorophyll_a,0.0232,mg/L
SQ33147,30/05/2003,Chlorophyll_a,0.0304,mg/L
SQ33147,6/06/2003,Chlorophyll_a,0.0414,mg/L
SQ33147,9/06/2003,Chlorophyll_a,0.0243,mg/L
SQ33147,13/06/2003,Chlorophyll_a,0.0341,mg/L
SQ33147,20/06/2003,Chlorophyll_a,0.0322,mg/L
SQ33147,27/06/2003,Chlorophyll_a,0.029,mg/L
SQ33147,4/07/2003,Chlorophyll_a,0.0296,mg/L
SQ33147,11/07/2003,Chlorophyll_a,0.027,mg/L
SQ33147,14/07/2003,Chlorophyll_a,0.034,mg/L
SQ33147,24/07/2003,Chlorophyll_a,0.0154,mg/L
SQ33147,28/07/2003,Chlorophyll_a,0.0136,mg/L
SQ33147,8/08/2003,Chlorophyll_a,0.0114,mg/L
SQ33147,15/08/2003,Chlorophyll_a,0.0275,mg/L
